stop_id,boardings,alightings,location
15109,8.2,250.1,"{'latitude': '41.89240023', 'longitude': '-87.62784062'}"
15111,287.6,140,"{'latitude': '41.73620583', 'longitude': '-87.62780224'}"
15112,34.2,7.7,"{'latitude': '41.73722359', 'longitude': '-87.56871267'}"
15113,0.5,0.4,"{'latitude': '41.73562049', 'longitude': '-87.68438533'}"
15117,2.5,0.1,"{'latitude': '42.05975284', 'longitude': '-87.6952055'}"
15118,49,30.9,"{'latitude': '41.84959795', 'longitude': '-87.64072093'}"
15120,483.9,400.1,"{'latitude': '41.97544526', 'longitude': '-87.72907894'}"
15122,22.4,139.9,"{'latitude': '41.97586865', 'longitude': '-87.70726173'}"
15124,76,40.2,"{'latitude': '41.90114314', 'longitude': '-87.68686555'}"
15125,18.3,9.2,"{'latitude': '42.01275241', 'longitude': '-87.74802208'}"
15126,11.5,37.7,"{'latitude': '41.87094982', 'longitude': '-87.75461207'}"
15128,2.4,1.3,"{'latitude': '41.66807794', 'longitude': '-87.6803278'}"
15129,6.5,31.9,"{'latitude': '41.7211738', 'longitude': '-87.67425837'}"
15130,28.2,57.5,"{'latitude': '41.91731092', 'longitude': '-87.7191013'}"
15131,28.1,14.8,"{'latitude': '41.91740925', 'longitude': '-87.70051887'}"
15132,76.2,2.7,"{'latitude': '41.98260745', 'longitude': '-87.66985994'}"
15133,292.9,214.3,"{'latitude': '41.89536333', 'longitude': '-87.71848853'}"
15134,186.4,302,"{'latitude': '41.89551109', 'longitude': '-87.71891519'}"
15135,65.2,19,"{'latitude': '41.89101342', 'longitude': '-87.65712842'}"
15136,678.2,465,"{'latitude': '41.88083294', 'longitude': '-87.72595327'}"
15137,52.4,30.3,"{'latitude': '41.85912807', 'longitude': '-87.71049399'}"
15138,49.1,49.4,"{'latitude': '41.87454844', 'longitude': '-87.71579679'}"
15139,18.8,25,"{'latitude': '41.87438621', 'longitude': '-87.73061409'}"
15140,31.3,37.2,"{'latitude': '41.85165424', 'longitude': '-87.72989013'}"
15141,35.6,14,"{'latitude': '41.7558364', 'longitude': '-87.68290298'}"
15142,63.3,37.8,"{'latitude': '41.79030954', 'longitude': '-87.68382017'}"
15143,45.5,72,"{'latitude': '41.79013266', 'longitude': '-87.68405636'}"
15144,36.2,65.2,"{'latitude': '41.75009522', 'longitude': '-87.6732259'}"
15145,69.9,75.3,"{'latitude': '41.79748379', 'longitude': '-87.66480655'}"
15146,109.4,59.9,"{'latitude': '41.7632519', 'longitude': '-87.66361229'}"
15147,217,56.8,"{'latitude': '41.7735536', 'longitude': '-87.57184446'}"
15148,241.6,244,"{'latitude': '41.79523108', 'longitude': '-87.60614826'}"
15149,412.7,338.9,"{'latitude': '41.90977952', 'longitude': '-87.725961'}"
15150,20.8,23.6,"{'latitude': '41.95695011', 'longitude': '-87.76700636'}"
15151,130.9,132.5,"{'latitude': '41.90384567', 'longitude': '-87.64800965'}"
15152,3,25.7,"{'latitude': '41.89223638', 'longitude': '-87.63694401'}"
15156,4.6,13.5,"{'latitude': '41.68898407', 'longitude': '-87.61079922'}"
15157,36.2,5.1,"{'latitude': '41.69650804', 'longitude': '-87.60889938'}"
15158,58.2,54.6,"{'latitude': '41.70725512', 'longitude': '-87.61338425'}"
15159,94.5,148.6,"{'latitude': '41.70716371', 'longitude': '-87.62867585'}"
15160,689.7,12.8,"{'latitude': '41.72175545', 'longitude': '-87.62917913'}"
15161,29.6,15,"{'latitude': '41.75875426', 'longitude': '-87.5963908'}"
15162,368.3,450.8,"{'latitude': '41.76603472', 'longitude': '-87.57610775'}"
15163,52.1,14.1,"{'latitude': '41.78421946', 'longitude': '-87.59665171'}"
15164,47.6,24.5,"{'latitude': '41.79163171', 'longitude': '-87.60606746'}"
15165,8.2,6,"{'latitude': '41.79770153', 'longitude': '-87.67427286'}"
15167,220.9,199.7,"{'latitude': '41.89480312', 'longitude': '-87.77524472'}"
15168,147.4,43.1,"{'latitude': '41.85831024', 'longitude': '-87.70536002'}"
15169,115.3,53,"{'latitude': '41.85921155', 'longitude': '-87.70538049'}"
15170,23.8,19,"{'latitude': '41.87347437', 'longitude': '-87.71555645'}"
15171,70,19.2,"{'latitude': '41.85886597', 'longitude': '-87.71991549'}"
15172,21.2,44.2,"{'latitude': '41.85898573', 'longitude': '-87.72036097'}"
15173,5.6,27.8,"{'latitude': '41.85885421', 'longitude': '-87.73010124'}"
15174,10.4,22.5,"{'latitude': '41.89119099', 'longitude': '-87.65241878'}"
15175,47.1,32.4,"{'latitude': '41.89809462', 'longitude': '-87.7062756'}"
15176,21.8,20.2,"{'latitude': '41.96440474', 'longitude': '-87.76744523'}"
15179,16.3,9.1,"{'latitude': '41.83039278', 'longitude': '-87.68049884'}"
15180,1.3,6.1,"{'latitude': '41.83038232', 'longitude': '-87.68253853'}"
15181,3.3,39.6,"{'latitude': '41.83035628', 'longitude': '-87.68488707'}"
15183,14.2,39.8,"{'latitude': '41.82813953', 'longitude': '-87.70436515'}"
15185,94.3,65.4,"{'latitude': '41.88095403', 'longitude': '-87.70088084'}"
15186,41,3.2,"{'latitude': '41.99212715', 'longitude': '-87.78309675'}"
15187,71.1,29.8,"{'latitude': '41.97522995', 'longitude': '-87.75135779'}"
15188,31.4,11.4,"{'latitude': '41.97173366', 'longitude': '-87.77312244'}"
15189,46.6,10.8,"{'latitude': '41.95689208', 'longitude': '-87.74750924'}"
15190,13.8,31.9,"{'latitude': '41.9172636', 'longitude': '-87.72318289'}"
15191,207.2,78.5,"{'latitude': '41.90227394', 'longitude': '-87.74553942'}"
15193,53.5,227,"{'latitude': '41.79492761', 'longitude': '-87.60097321'}"
15194,310.4,175.6,"{'latitude': '41.73657371', 'longitude': '-87.62407193'}"
15195,152.9,30,"{'latitude': '41.7644038', 'longitude': '-87.69742593'}"
15196,12.9,0.9,"{'latitude': '41.79282341', 'longitude': '-87.75213895'}"
15198,39.6,30.8,"{'latitude': '41.95680587', 'longitude': '-87.75126458'}"
15199,142.4,58.9,"{'latitude': '41.85420056', 'longitude': '-87.67582027'}"
15200,88.2,153.7,"{'latitude': '41.85444627', 'longitude': '-87.67596519'}"
15202,82.8,236.1,"{'latitude': '41.89607421', 'longitude': '-87.67250761'}"
15203,334.4,412.4,"{'latitude': '41.89581166', 'longitude': '-87.68731082'}"
15204,236.9,27.2,"{'latitude': '41.89571277', 'longitude': '-87.68418306'}"
15205,243.4,83.1,"{'latitude': '41.89592031', 'longitude': '-87.67184869'}"
15206,180.9,95.7,"{'latitude': '41.89595185', 'longitude': '-87.66940692'}"
15207,230.8,288.9,"{'latitude': '41.92434825', 'longitude': '-87.7465993'}"
15208,55.6,162.1,"{'latitude': '41.9902522', 'longitude': '-87.72903887'}"
15209,220.5,242.7,"{'latitude': '41.75093111', 'longitude': '-87.62983016'}"
15210,755.6,266.9,"{'latitude': '41.77908454', 'longitude': '-87.68316127'}"
15211,46.5,975.3,"{'latitude': '41.7211182', 'longitude': '-87.6623151'}"
15212,22.6,20.7,"{'latitude': '41.99010851', 'longitude': '-87.80678382'}"
15213,157.4,132.1,"{'latitude': '41.94084159', 'longitude': '-87.72684717'}"
15214,144.6,143.5,"{'latitude': '41.94145074', 'longitude': '-87.72752044'}"
15215,107,48.1,"{'latitude': '41.93475823', 'longitude': '-87.71688531'}"
15216,109.1,107.6,"{'latitude': '41.93546421', 'longitude': '-87.71773277'}"
15217,19.6,20.7,"{'latitude': '41.91909355', 'longitude': '-87.66809619'}"
15218,14.9,95.9,"{'latitude': '41.93239667', 'longitude': '-87.69752998'}"
15219,91.2,83.2,"{'latitude': '41.94904319', 'longitude': '-87.71284586'}"
15220,74.3,86.1,"{'latitude': '41.91769325', 'longitude': '-87.67731464'}"
15221,174,33.8,"{'latitude': '41.91699049', 'longitude': '-87.73600647'}"
15222,31.6,68.4,"{'latitude': '41.91522953', 'longitude': '-87.74591341'}"
15225,42.2,26.7,"{'latitude': '41.81496723', 'longitude': '-87.72402342'}"
15226,193.3,88.8,"{'latitude': '41.96852308', 'longitude': '-87.67927836'}"
15227,24.7,62.3,"{'latitude': '41.98589397', 'longitude': '-87.69961531'}"
15228,178,78.5,"{'latitude': '41.93150634', 'longitude': '-87.74396727'}"
15229,55.2,62,"{'latitude': '41.9347807', 'longitude': '-87.76644448'}"
15231,215.9,250.4,"{'latitude': '41.91049502', 'longitude': '-87.69691444'}"
15232,260.8,258.1,"{'latitude': '41.9252282', 'longitude': '-87.66853681'}"
15233,74.6,46.6,"{'latitude': '41.91329647', 'longitude': '-87.68209335'}"
15234,62.6,37.4,"{'latitude': '41.83056718', 'longitude': '-87.6554383'}"
15235,16.8,10.7,"{'latitude': '41.73993614', 'longitude': '-87.64364031'}"
15236,32.2,11.1,"{'latitude': '41.72533044', 'longitude': '-87.64318765'}"
15237,3.9,41.7,"{'latitude': '41.72848199', 'longitude': '-87.54554893'}"
15238,14.6,55.2,"{'latitude': '41.7300262', 'longitude': '-87.55000898'}"
15239,4.3,18.3,"{'latitude': '41.70267957', 'longitude': '-87.53781907'}"
15240,41.9,4.3,"{'latitude': '41.70281029', 'longitude': '-87.53757092'}"
15241,388,1293.7,"{'latitude': '41.88066452', 'longitude': '-87.62418655'}"
15242,55,43.2,"{'latitude': '41.93486274', 'longitude': '-87.74686602'}"
15243,84.6,178.8,"{'latitude': '41.93270293', 'longitude': '-87.66825704'}"
15244,48.8,50,"{'latitude': '41.84817515', 'longitude': '-87.695259'}"
15245,7.3,13.7,"{'latitude': '41.82303734', 'longitude': '-87.67472571'}"
15246,168.6,197,"{'latitude': '41.80856164', 'longitude': '-87.67535105'}"
15247,38.3,20.5,"{'latitude': '41.76211764', 'longitude': '-87.62471631'}"
15248,15.1,9.7,"{'latitude': '41.75486034', 'longitude': '-87.62457093'}"
15249,200.6,427.8,"{'latitude': '41.73548266', 'longitude': '-87.66320433'}"
15250,95.4,14.9,"{'latitude': '41.73563146', 'longitude': '-87.66755947'}"
15252,24.2,181.5,"{'latitude': '41.72912005', 'longitude': '-87.60476751'}"
15253,33.6,45.1,"{'latitude': '41.74124358', 'longitude': '-87.55142476'}"
15254,139.3,44.3,"{'latitude': '41.91734844', 'longitude': '-87.7064879'}"
15255,41.7,49.9,"{'latitude': '41.92041723', 'longitude': '-87.74634636'}"
15256,56.1,11.7,"{'latitude': '41.91951431', 'longitude': '-87.77024922'}"
15257,402.5,35,"{'latitude': '41.92356596', 'longitude': '-87.7855933'}"
15258,119.3,164.5,"{'latitude': '41.99053154', 'longitude': '-87.67020324'}"
15260,32.5,36.4,"{'latitude': '41.78627527', 'longitude': '-87.69817227'}"
15261,6,1.6,"{'latitude': '41.77811252', 'longitude': '-87.75535565'}"
15262,8.5,2.6,"{'latitude': '41.77827511', 'longitude': '-87.74692294'}"
15263,13.7,20.2,"{'latitude': '41.77841248', 'longitude': '-87.73825873'}"
15264,35.3,49.1,"{'latitude': '41.77845784', 'longitude': '-87.73467451'}"
15265,36.8,45.1,"{'latitude': '41.69247919', 'longitude': '-87.62753123'}"
15266,28.6,48.6,"{'latitude': '41.77848535', 'longitude': '-87.73214155'}"
15268,11.6,10.6,"{'latitude': '41.77853584', 'longitude': '-87.73845679'}"
15270,41.6,7.9,"{'latitude': '41.9231337', 'longitude': '-87.78749189'}"
15272,23.7,2.9,"{'latitude': '41.77795556', 'longitude': '-87.80078065'}"
15273,103.8,106.1,"{'latitude': '41.90336405', 'longitude': '-87.64814536'}"
15274,224.4,217.6,"{'latitude': '41.89154551', 'longitude': '-87.64753919'}"
15275,230.2,122.4,"{'latitude': '41.95441806', 'longitude': '-87.66467067'}"
15276,8.9,171.3,"{'latitude': '41.91108468', 'longitude': '-87.63279889'}"
15277,1.2,0,"{'latitude': '41.86112025', 'longitude': '-87.62227125'}"
15278,17.9,173,"{'latitude': '41.86125036', 'longitude': '-87.6225413'}"
15279,209.9,50.8,"{'latitude': '41.88143358', 'longitude': '-87.66418871'}"
15280,31.9,47.4,"{'latitude': '41.8839358', 'longitude': '-87.72566717'}"
15281,0.5,97.4,"{'latitude': '41.8890158', 'longitude': '-87.62821918'}"
15282,41.4,570.8,"{'latitude': '41.89667137', 'longitude': '-87.62195835'}"
15283,217.4,339,"{'latitude': '41.90948288', 'longitude': '-87.76612531'}"
15284,114,145.9,"{'latitude': '41.96223271', 'longitude': '-87.65532898'}"
15285,17.9,71.1,"{'latitude': '41.9535902', 'longitude': '-87.74080008'}"
15288,2.9,120.3,"{'latitude': '41.87935047', 'longitude': '-87.6409698'}"
15289,85.7,45.6,"{'latitude': '41.89161771', 'longitude': '-87.63735259'}"
15290,53.5,121.8,"{'latitude': '41.95268972', 'longitude': '-87.64980437'}"
15292,79.7,222.5,"{'latitude': '41.86916657', 'longitude': '-87.65683467'}"
15293,250.4,127.8,"{'latitude': '41.89607608', 'longitude': '-87.66201162'}"
15295,21.5,47.4,"{'latitude': '41.89525723', 'longitude': '-87.73623546'}"
15296,214.9,330.6,"{'latitude': '41.89509577', 'longitude': '-87.74619935'}"
15297,119.1,74.7,"{'latitude': '41.8948713', 'longitude': '-87.7503773'}"
15299,481.6,278.6,"{'latitude': '41.8947296', 'longitude': '-87.7458875'}"
15300,11.4,104.3,"{'latitude': '41.86792146', 'longitude': '-87.71067144'}"
15301,63.4,198.3,"{'latitude': '41.85888218', 'longitude': '-87.70553387'}"
15302,365.8,78.4,"{'latitude': '41.88402683', 'longitude': '-87.69641343'}"
15303,102.5,86.2,"{'latitude': '41.87358674', 'longitude': '-87.69618096'}"
15304,212.9,148.1,"{'latitude': '41.8541011', 'longitude': '-87.69559278'}"
15305,250.6,177.2,"{'latitude': '41.85210425', 'longitude': '-87.68616097'}"
15306,37.6,45.8,"{'latitude': '41.85215974', 'longitude': '-87.68115347'}"
15307,30,35.5,"{'latitude': '41.85203915', 'longitude': '-87.68043725'}"
15308,76.8,157.5,"{'latitude': '41.89593758', 'longitude': '-87.67991996'}"
15309,190.3,343.4,"{'latitude': '41.7734033', 'longitude': '-87.5753446'}"
15310,68.2,195.3,"{'latitude': '41.86578192', 'longitude': '-87.64695877'}"
15311,261,150.5,"{'latitude': '41.86620052', 'longitude': '-87.64680093'}"
15312,186,152.3,"{'latitude': '41.85318625', 'longitude': '-87.62370873'}"
15313,28.6,18.8,"{'latitude': '41.84946141', 'longitude': '-87.62360265'}"
15314,215.7,358.1,"{'latitude': '41.83131644', 'longitude': '-87.62167682'}"
15315,210.1,52.7,"{'latitude': '41.83112253', 'longitude': '-87.62212091'}"
15316,107.9,38.5,"{'latitude': '41.83109973', 'longitude': '-87.62369993'}"
15317,10.8,21,"{'latitude': '42.0521747', 'longitude': '-87.69954763'}"
15318,11.5,18.1,"{'latitude': '42.04954482', 'longitude': '-87.67815778'}"
15319,0.8,48.6,"{'latitude': '42.0173288', 'longitude': '-87.67269458'}"
15323,91.6,37.5,"{'latitude': '41.79767426', 'longitude': '-87.68402969'}"
15324,80.3,157.9,"{'latitude': '41.80850404', 'longitude': '-87.66951081'}"
15326,73.8,9.2,"{'latitude': '41.77799105', 'longitude': '-87.76131091'}"
15327,258.7,99.8,"{'latitude': '41.75036193', 'longitude': '-87.65833999'}"
15329,314.5,385.2,"{'latitude': '41.75056364', 'longitude': '-87.65398752'}"
15330,188.3,105.3,"{'latitude': '41.75050698', 'longitude': '-87.64861433'}"
15331,20.6,14.6,"{'latitude': '41.98960514', 'longitude': '-87.74847393'}"
15332,90.2,31.4,"{'latitude': '41.93870801', 'longitude': '-87.75150448'}"
15333,98.9,29.8,"{'latitude': '41.91724732', 'longitude': '-87.71493822'}"
15334,39.7,4.2,"{'latitude': '41.92135336', 'longitude': '-87.78025829'}"
15335,4.4,32.8,"{'latitude': '41.9215623', 'longitude': '-87.78072507'}"
15336,31.4,9.5,"{'latitude': '41.92090404', 'longitude': '-87.77780916'}"
15337,9.9,45.8,"{'latitude': '41.91975665', 'longitude': '-87.77091308'}"
15338,9.5,14.6,"{'latitude': '41.89156036', 'longitude': '-87.68951479'}"
15339,24.6,11.7,"{'latitude': '41.89081167', 'longitude': '-87.6880416'}"
15340,114.7,91.6,"{'latitude': '41.89070441', 'longitude': '-87.68705485'}"
15341,89.5,124.3,"{'latitude': '41.89153959', 'longitude': '-87.64798878'}"
15342,47,52.5,"{'latitude': '41.9393165', 'longitude': '-87.66827983'}"
15343,62.5,66.7,"{'latitude': '41.96736103', 'longitude': '-87.65860852'}"
15344,79.6,70.9,"{'latitude': '41.88933967', 'longitude': '-87.68677339'}"
15345,83.4,175.9,"{'latitude': '41.86917092', 'longitude': '-87.68623062'}"
15346,40.3,16.8,"{'latitude': '41.86768763', 'longitude': '-87.68594068'}"
15347,227.2,306.6,"{'latitude': '41.89609584', 'longitude': '-87.64784752'}"
15348,7.9,10.1,"{'latitude': '41.89498736', 'longitude': '-87.64780719'}"
15349,14,29.7,"{'latitude': '41.89315563', 'longitude': '-87.64772376'}"
15351,66.2,302.3,"{'latitude': '41.88379731', 'longitude': '-87.64751024'}"
15352,141.4,179.7,"{'latitude': '41.88031161', 'longitude': '-87.64739606'}"
15353,61.3,45.8,"{'latitude': '41.85446241', 'longitude': '-87.64663323'}"
15354,135.4,68,"{'latitude': '41.8524593', 'longitude': '-87.64657701'}"
15356,171,67.8,"{'latitude': '41.88581892', 'longitude': '-87.64741126'}"
15357,17,261.9,"{'latitude': '41.85997204', 'longitude': '-87.62739577'}"
15358,68.1,116.7,"{'latitude': '41.85526047', 'longitude': '-87.62725553'}"
15359,20,30.4,"{'latitude': '41.84899514', 'longitude': '-87.62710551'}"
15360,26,14.2,"{'latitude': '41.8494483', 'longitude': '-87.62689904'}"
15362,53.9,134,"{'latitude': '41.86733887', 'longitude': '-87.62325733'}"
15363,14,10.2,"{'latitude': '41.89359218', 'longitude': '-87.64760453'}"
15364,382.9,469.8,"{'latitude': '41.88109893', 'longitude': '-87.68607651'}"
15366,17.7,27.3,"{'latitude': '41.79318813', 'longitude': '-87.73275982'}"
15367,19.6,6.6,"{'latitude': '41.82345778', 'longitude': '-87.64085565'}"
15368,21.8,27,"{'latitude': '41.90368134', 'longitude': '-87.65126451'}"
15369,20.6,10.5,"{'latitude': '41.90359988', 'longitude': '-87.65583319'}"
15372,85.7,48.9,"{'latitude': '41.903297', 'longitude': '-87.66361282'}"
15374,24.9,39,"{'latitude': '41.9035245', 'longitude': '-87.65113892'}"
15375,47.4,43,"{'latitude': '41.91064525', 'longitude': '-87.66177579'}"
15376,20,58.2,"{'latitude': '41.91081131', 'longitude': '-87.65084099'}"
15377,316.1,120.6,"{'latitude': '41.86748977', 'longitude': '-87.63083778'}"
15380,3.6,9.7,"{'latitude': '41.84789656', 'longitude': '-87.62678318'}"
15381,34.4,31.1,"{'latitude': '41.97575001', 'longitude': '-87.69873942'}"
15382,28.1,30.7,"{'latitude': '41.97558624', 'longitude': '-87.72962131'}"
15383,115.9,77.1,"{'latitude': '41.93099446', 'longitude': '-87.80641009'}"
15384,128.5,84.5,"{'latitude': '41.88117403', 'longitude': '-87.68122249'}"
15385,7.3,82.1,"{'latitude': '41.87850143', 'longitude': '-87.64410443'}"
15388,261.3,16.7,"{'latitude': '41.79259751', 'longitude': '-87.78051605'}"
15389,1.7,0,"{'latitude': '41.80720496', 'longitude': '-87.64299731'}"
15390,25.2,27.3,"{'latitude': '41.91759221', 'longitude': '-87.69217103'}"
15391,194.1,60.1,"{'latitude': '41.77359621', 'longitude': '-87.56820411'}"
15393,59.2,1007.8,"{'latitude': '41.89096912', 'longitude': '-87.61929662'}"
15394,72.4,51.2,"{'latitude': '41.92101708', 'longitude': '-87.72658319'}"
15395,28.3,26.7,"{'latitude': '41.93678473', 'longitude': '-87.74694526'}"
15396,17.7,66.9,"{'latitude': '41.92582767', 'longitude': '-87.74649881'}"
15397,47.8,36.5,"{'latitude': '41.91076954', 'longitude': '-87.66252269'}"
15399,293.3,95.7,"{'latitude': '41.88993758', 'longitude': '-87.62950029'}"
15401,16.6,38.6,"{'latitude': '41.87234281', 'longitude': '-87.65692549'}"
15402,5.7,30.6,"{'latitude': '41.87117548', 'longitude': '-87.65688391'}"
15403,120.5,115.5,"{'latitude': '41.866789', 'longitude': '-87.65676754'}"
15404,123.6,67.6,"{'latitude': '41.86726311', 'longitude': '-87.65659838'}"
15405,99.8,139.1,"{'latitude': '41.89937404', 'longitude': '-87.64779481'}"
15406,49.7,93.7,"{'latitude': '41.90904631', 'longitude': '-87.64812872'}"
15407,433.5,299.1,"{'latitude': '41.91075947', 'longitude': '-87.64836109'}"
15408,43.8,62.5,"{'latitude': '41.90480644', 'longitude': '-87.64820406'}"
15410,0.5,0.6,"{'latitude': '42.05521154', 'longitude': '-87.74666347'}"
15412,45,72.3,"{'latitude': '41.89845003', 'longitude': '-87.62833718'}"
15413,89,39.4,"{'latitude': '41.83075094', 'longitude': '-87.64096854'}"
15414,54.2,17.2,"{'latitude': '41.86900528', 'longitude': '-87.67926525'}"
15415,17.8,67.5,"{'latitude': '41.86912414', 'longitude': '-87.67924837'}"
15416,0,308.1,"{'latitude': '41.88470042', 'longitude': '-87.61566957'}"
15417,8.8,17.7,"{'latitude': '41.91144634', 'longitude': '-87.63166701'}"
15418,58.5,144.6,"{'latitude': '41.89626141', 'longitude': '-87.66021387'}"
15420,37.6,30.9,"{'latitude': '41.9129557', 'longitude': '-87.63258457'}"
15421,72.3,18,"{'latitude': '41.84814741', 'longitude': '-87.72458281'}"
